adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,budget,revenue,runtime,expected_revenue,disappointment_index,roi,release_year,release_month
False,/hBwDYiOPwXHuwiYGP82ekFNSeBr.jpg,"[12, 14, 10749]",50619,The Twilight Saga: Breaking Dawn - Part 1,en,The Twilight Saga: Breaking Dawn - Part 1,Bella Swan and Edward Cullen's honeymoon phase is abruptly disrupted by betrayals and unforeseen tragedies that endanger their world.,15.4276,/qs8LsHKYlVRmJbFUiSUhhRAygwj.jpg,2011-11-16,False,False,6.188,9256,110000000,712171856,117,275000000.0,2.58971584,5.4742896,2011,11
False,/8eifdha9GQeZAkexgtD45546XKx.jpg,"[28, 53, 878]",822119,Captain America: Brave New World,en,Captain America: Brave New World,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.",15.4041,/pzIddUEMWhWzfvLI3TwxUG2wGoi.jpg,2025-02-12,False,False,5.981,3071,180000000,415101577,119,450000000.0,0.9224479488888889,1.3061198722222223,2025,2
False,/s7oDV92ltdecJ7BTfGSOgsDi900.jpg,"[18, 10749]",2288,Closer,en,Closer,The relationships of two couples become complicated and deceitful when the man from one couple meets the woman of the other.,15.4012,/fGGaokx4k00S0J603VG53Qlr9jz.jpg,2004-12-03,False,False,6.833,3739,27000000,115505027,104,67500000.0,1.7111855851851852,3.277963962962963,2004,12
False,/7S0bXv3BqCuPfImKRf5kkmBVYZR.jpg,"[28, 12, 14]",572802,Aquaman and the Lost Kingdom,en,Aquaman and the Lost Kingdom,"Black Manta seeks revenge on Aquaman for his father's death. Wielding the Black Trident's power, he becomes a formidable foe. To defend Atlantis, Arthur (Aquaman) forges an alliance with his imprisoned brother. They must protect the kingdom.",15.3681,/7lTnXOy0iNtBAdRP3TZvaKJ77F6.jpg,2023-12-20,False,False,6.527,3475,205000000,440181226,124,512500000.0,0.8588901970731707,1.1472254926829268,2023,12
False,/3q01ACG0MWm0DekhvkPFCXyPZSu.jpg,"[28, 35, 80]",573435,Bad Boys: Ride or Die,en,Bad Boys: Ride or Die,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",15.3601,/oGythE98MYleE6mZlGs5oBGkux1.jpg,2024-06-05,False,False,7.327,3319,100000000,404547819,116,250000000.0,1.618191276,3.04547819,2024,6
False,/mUYV0ZdsDEliGaQahcQH1F3grsP.jpg,"[16, 10751, 12]",10674,Mulan,en,Mulan,"When Imperial China calls one man from every family to defend the empire from invading Huns, a young woman disguises herself as a soldier to take her ailing father’s place. Facing ruthless invaders, brutal training, and the risk of execution if discovered, she must decide who she truly is— and what she’s willing to fight for.",15.349,/jAbexAtB0aSfP5Ay4TpWHARyVnG.jpg,1998-06-18,False,False,7.901,10396,90000000,304320254,88,225000000.0,1.3525344622222222,2.3813361555555557,1998,6
False,/9bvn5SWwAK6qB79UevNi0jqhfke.jpg,[18],17903,A Frozen Flower,ko,쌍화점,A historical drama set in the Koryo dynasty and focused on the relationship between a king and his bodyguard.,15.3207,/jvGmbNUh0eq9ShQmMSof0DXXHWY.jpg,2008-12-30,False,False,6.854,157,10000000,18980744,133,25000000.0,0.75922976,0.8980744,2008,12
False,/tuDhEdza074bA497bO9WFEPs6O6.jpg,"[12, 10751, 14]",411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",en,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",15.3164,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,2005-12-07,False,False,7.136,11475,180000000,745013115,143,450000000.0,1.6555847,3.13896175,2005,12
False,/4frrYwamVG0eXhdMTy3cpNNcCBp.jpg,"[28, 18, 80, 53]",1128650,The Prosecutor,cn,誤判,"A poor young man is wrongly charged with drug trafficking after being deceived. An ex-prosecutor investigates the case, uncovers a corrupt lawyer team's scheme, and restores justice despite obstruction from evil forces.",15.2647,/lTSOwjX2pVynL06MGhxgAnvH4Z2.jpg,2024-12-08,False,False,7.027,206,38500000,128093757,117,96250000.0,1.3308442285714286,2.3271105714285714,2024,12
False,/drRxbu2OHG0DEENptZ8wI5f0uEU.jpg,"[878, 28, 35]",1119449,"Good Luck, Have Fun, Don't Die",en,"Good Luck, Have Fun, Don't Die",A 'Man from the Future' arrives at an LA diner where he must recruit the precise combination of disgruntled patrons to join him on a one-night quest to save the world from the terminal threat of a rogue artificial intelligence.,15.2004,/rWcfOdY7TU6lTdazWj0ebDZnAfO.jpg,2026-02-13,False,False,6.9,434,20000000,9755038,134,50000000.0,0.19510076,-0.5122481,2026,2
False,/8ohobj5lAIbl5XWw11FywS3IRrS.jpg,"[16, 35, 10751, 14, 10749]",809,Shrek 2,en,Shrek 2,"Happily ever after never seemed so far far away when a trip to meet the in-laws turns into a hilariously twisted adventure for Shrek and Fiona. With the help of his faithful Donkey, Shrek takes on a potion-brewing Fairy Godmother, the pompous Prince Charming, and the ogre-killer, Puss In Boots.",15.1776,/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,2004-05-19,False,False,7.314,13395,150000000,935454538,92,375000000.0,2.4945454346666667,5.236363586666666,2004,5
False,/259QYLcZEkTqwAZAWSC5GeSthaF.jpg,"[28, 53]",204082,Homefront,en,Homefront,"Phil Broker, a retired DEA agent, leads a quiet life with his daughter Maddy, until a school bullying incident draws them into a conflict with Morgan “Gator” Bodine, a local crime boss.",15.1526,/xcFLM44jgl015wLe7lWC1C1bEEM.jpg,2013-11-12,False,False,6.939,3829,22000000,51695362,100,55000000.0,0.9399156727272727,1.3497891818181817,2013,11
False,/vgGcmZWWjxYanOrPxxIoijZqCtQ.jpg,"[35, 53]",467905,How to Make a Killing,en,How to Make a Killing,"Disowned at birth by his obscenely wealthy family, blue-collar Becket Redfellow will stop at nothing to reclaim his inheritance, no matter how many relatives stand in his way.",15.0986,/vxMeKC7o5Gi8IHMi6lUgsdprTqv.jpg,2026-02-19,False,False,7.129,381,15000000,20648148,105,37500000.0,0.55061728,0.3765432,2026,2
False,/49fzLedFVKgGgFChLMuulDJBY1c.jpg,"[18, 10752]",28,Apocalypse Now,en,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",15.0563,/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,1979-05-19,False,False,8.267,9072,31500000,150000000,147,78750000.0,1.9047619047619047,3.761904761904762,1979,5
False,/ocOWbTzHcJVTw9Tz173KPeskDOP.jpg,"[10751, 14, 12]",12155,Alice in Wonderland,en,Alice in Wonderland,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",15.028,/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,2010-03-03,False,False,6.64,14777,200000000,1025467110,108,500000000.0,2.05093422,4.12733555,2010,3
False,/tOqIwliWMovSIZ9DyvHcHI7p2im.jpg,"[28, 12, 18]",558449,Gladiator II,en,Gladiator II,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",15.0228,/2cxhvwyEwRlysAmRH4iodkvo0z5.jpg,2024-11-13,False,False,6.614,4408,310000000,462180717,148,775000000.0,0.5963622154838709,0.4909055387096774,2024,11
False,/AdBXP8e6K3FYdDrMx3Wr6WZqCYF.jpg,"[12, 14, 35]",493529,Dungeons & Dragons: Honor Among Thieves,en,Dungeons & Dragons: Honor Among Thieves,"A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.",15.002,/v7UF7ypAqjsFZFdjksjQ7IUpXdn.jpg,2023-03-23,False,False,7.341,4604,151000000,208200000,134,377500000.0,0.551523178807947,0.37880794701986753,2023,3
False,/9IIBboV7MCT0bTxzXHmWK1Hq558.jpg,"[18, 80, 28]",272,Batman Begins,en,Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",14.9827,/sPX89Td70IDDjVr85jdSBb4rWGr.jpg,2005-06-10,False,False,7.725,22561,150000000,374218673,140,375000000.0,0.9979164613333333,1.4947911533333333,2005,6
False,/u7SeO6Y42P7VCTWLhpnL96cyOqd.jpg,"[28, 12, 878]",102382,The Amazing Spider-Man 2,en,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",14.9722,/dGjoPttcbKR5VWg1jQuNFB247KL.jpg,2014-04-16,False,False,6.536,14200,200000000,716934779,141,500000000.0,1.433869558,2.584673895,2014,4
False,/9XhZhoSnFJ3AjpfzdIiZVHLQIS4.jpg,"[28, 35, 80, 14]",9470,Kung Fu Hustle,cn,功夫,"It's the 1940s, and the notorious Axe Gang terrorizes Shanghai. Small-time criminals Sing and Bone hope to join, but they only manage to make lots of very dangerous enemies. Fortunately for them, kung fu masters and hidden strength can be found in unlikely places. Now they just have to take on the entire Axe Gang.",14.9718,/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg,2004-02-10,False,False,7.492,3169,20000000,102034104,99,50000000.0,2.04068208,4.1017052,2004,2
False,/sdwjQEM869JFwMytTmvr6ggvaUl.jpg,"[18, 53, 9648, 28]",670,Oldboy,ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors.",14.9397,/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,2003-11-21,False,False,8.239,9823,3000000,17500000,120,7500000.0,2.3333333333333335,4.833333333333333,2003,11
False,/6N5d02quKqMKqvTpOdFmBDy9scY.jpg,"[35, 18, 10749]",19404,Dilwale Dulhania Le Jayenge,hi,दिलवाले दुल्हनिया ले जायेंगे,"Raj is a rich, carefree, happy-go-lucky second generation NRI. Simran is the daughter of Chaudhary Baldev Singh, who in spite of being an NRI is very strict about adherence to Indian values. Simran has left for India to be married to her childhood fiancé. Raj leaves for India with a mission at his hands, to claim his lady love under the noses of her whole family. Thus begins a saga.",14.8414,/2CAL2433ZeIihfX1Hb2139CX0pW.jpg,1995-10-20,False,False,8.513,4588,13200000,100000000,190,33000000.0,3.0303030303030303,6.575757575757576,1995,10
False,/gddUsvfyySrM5k8B8wwJy2VRlBx.jpg,"[80, 53, 37]",6977,No Country for Old Men,en,No Country for Old Men,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",14.8055,/6d5XOczc226jECq0LIX0siKtgHR.jpg,2007-11-09,False,False,7.949,13277,25000000,171627166,122,62500000.0,2.746034656,5.86508664,2007,11
False,/698FjyzLdpgXmUSr63LaRwblTmx.jpg,"[12, 878, 53]",507086,Jurassic World Dominion,en,Jurassic World Dominion,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.",14.7922,/jbAvCACjLf1ZG0unB2tdmx5HAf1.jpg,2022-06-01,False,False,6.602,7031,465000000,1004004592,147,1162500000.0,0.8636598640860215,1.1591496602150537,2022,6
False,/qA6MHDGDY0LyutjLUgFJRbPXLpW.jpg,"[27, 878, 53]",1084199,Companion,en,Companion,"During a weekend getaway at a secluded lakeside estate, a group of friends finds themselves entangled in a web of secrets, deception, and advanced technology. As tensions rise and loyalties are tested, they uncover unsettling truths about themselves and the world around them.",14.7569,/oCoTgC3UyWGfyQ9thE10ulWR7bn.jpg,2025-01-22,False,False,7.012,2269,10000000,36869122,97,25000000.0,1.47476488,2.6869122,2025,1
False,/5a7lMDn3nAj2ByO0X1fg6BhUphR.jpg,"[12, 28, 878]",333339,Ready Player One,en,Ready Player One,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",14.7099,/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,2018-03-28,False,False,7.585,16879,175000000,607274134,140,437500000.0,1.3880551634285714,2.4701379085714286,2018,3
False,/3V4kLQg0kSqPLctI5ziYWabAZYF.jpg,"[878, 28, 12]",912649,Venom: The Last Dance,en,Venom: The Last Dance,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",14.6945,/vGXptEdgZIhPg3cGlc7e8sNPC2e.jpg,2024-10-22,False,False,6.668,4197,120000000,478937618,109,300000000.0,1.5964587266666668,2.991146816666667,2024,10
False,/yvPbncYhMu9FfTjDhq0N5lgnVkO.jpg,"[35, 10749, 18]",4951,10 Things I Hate About You,en,10 Things I Hate About You,"On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",14.6912,/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg,1999-03-30,False,False,7.591,8892,16000000,53478166,97,40000000.0,1.33695415,2.342385375,1999,3
False,/w5IDXtifKntw0ajv2co7jFlTQDM.jpg,"[878, 9648, 12]",62,2001: A Space Odyssey,en,2001: A Space Odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",14.6753,/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,1968-04-02,False,False,8.051,12563,12000000,71923560,149,30000000.0,2.397452,4.99363,1968,4
False,/nAVntSurtINQNtYPU7ijgCtgz7W.jpg,"[53, 80, 9648]",13483,Awake,en,Awake,"While undergoing heart surgery, a man experiences a phenomenon called ‘anesthetic awareness’, which leaves him awake but paralyzed throughout the operation. As various obstacles present themselves, his wife must make life-altering decisions while wrestling with her own personal drama.",14.667,/jIPIxaBcppLLkygko7tV5yuTIs1.jpg,2007-11-28,False,False,6.56,1532,86000000,14373825,84,215000000.0,0.066855,-0.8328625,2007,11
False,/tyfO9jHgkhypUFizRVYD0bytPjP.jpg,"[10751, 14]",447273,Snow White,en,Snow White,"Following the benevolent King's disappearance, the Evil Queen dominated the once fair land with a cruel streak. Princess Snow White flees the castle when the Queen, in her jealousy over Snow White's inner beauty, tries to kill her. Deep into the dark woods, she stumbles upon seven magical dwarves and a young bandit named Jonathan. Together, they strive to survive the Queen's relentless pursuit and aspire to take back the kingdom.",14.6496,/oLxWocqheC8XbXbxqJ3x422j9PW.jpg,2025-03-19,False,False,4.3,1623,271600000,205679463,109,679000000.0,0.3029152621502209,-0.24271184462444773,2025,3
False,/61MrK5U4w4MVL1vfwoG12zYPJ8B.jpg,"[28, 53]",615457,Nobody,en,Nobody,"Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.",14.632,/oBgWY00bEFeZ9N25wWVyuQddbAo.jpg,2021-03-18,False,False,7.879,8313,16000000,57512470,91,40000000.0,1.43781175,2.594529375,2021,3
